Associated with;Cycl. Number;Cycl. Density;Halstead Bugs;Halstead Difficulty;Halstead Effort;Halstead Length;Halstead Time;Halstead Vocabulary;Halstead Volume;Halstead Identifiers Distinct;Halstead Identifiers Total;Halstead Identifiers Names;Halstead Identifiers Distinct;Halstead Identifiers Total;Halstead Identifiers Names;LOC Physical;LOC Logical;Associated with;Overall file decorastors 2
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\app\featureManagement\utils\annotation-extractor.service.ts;18,0;45,0;0,339;28,8;29274,139;182,0;1626,341;48,0;1016,463;30,0;96,0;"annotationCls,getOwnPropertyNames,log,""function"",""annotations"",annotations,type,getOwnMetadata,typeOrFunc,decoratorType,decoratorInvocation,map,console,constructor,""__annotations__"",any,getAnnotation2,0,args,convertTsickleDecoratorIntoMetadata,decoratorInvocations,null,annotationArgs,Reflect,getAnnotation,decorators,AnnotationExtractorService,""ɵfac"",Object,""ɵcmp""";18,0;86,0;&&,(),new,[],const,:?,this,typeof (prefix),.,... (spread),! (prefix),function=>,let,class,if,=,===,return;56,0;40,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\featureManagement\utils\annotation-extractor.service.ts;0
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\app\featureManagement\utils\component-factory.service.spec.ts;4,0;33,333;0,044;4,0;533,75;32,0;29,653;18,0;133,438;12,0;16,0;"TestBed,""should be created"",beforeEach,expect,""ComponentFactoryService"",configureTestingModule,ComponentFactoryService,service,toBeTruthy,describe,it,inject";6,0;16,0;(),{},function=>,let,=,.;13,0;12,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\featureManagement\utils\component-factory.service.spec.ts;0
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\app\featureManagement\utils\component-factory.service.ts;6,0;33,333;0,165;13,481;6672,515;93,0;370,695;40,0;494,939;27,0;56,0;logicalLocation,document,body,undefined,ComponentPortal,defaultInjector,positioningFunction,T,appRef,createComponent,attach,injector,element,componentType,componentPortal,HTMLElement,ComponentFactoryService,constructor,componentRef,domLocation,ViewContainerRef,cfr,bodyPortalHost,DomPortalHost,location,ComponentRef,nativeElement;13,0;37,0;||,new,(),this,.,instanceof,else,function=>,let,class,=,if,return;54,0;18,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\featureManagement\utils\component-factory.service.ts;0
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\app\featureManagement\utils\fabric-menu-helper.service.spec.ts;4,0;33,333;0,044;4,0;533,75;32,0;29,653;18,0;133,438;12,0;16,0;"TestBed,""should be created"",beforeEach,expect,""FabricMenuHelperService"",configureTestingModule,service,toBeTruthy,describe,it,FabricMenuHelperService,inject";6,0;16,0;(),{},function=>,let,=,.;13,0;12,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\featureManagement\utils\fabric-menu-helper.service.spec.ts;0
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\app\featureManagement\utils\fabric-menu-helper.service.ts;2,0;100,0;0,002;0,5;2,377;3,0;0,132;3,0;4,755;2,0;2,0;constructor,FabricMenuHelperService;1,0;1,0;class;5,0;2,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\featureManagement\utils\fabric-menu-helper.service.ts;0
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\app\game-configuration\game-configuration.component.spec.ts;5,0;25,0;0,086;6,222;1608,595;55,0;89,366;26,0;258,524;18,0;28,0;"TestBed,beforeEach,detectChanges,GameConfigurationComponent,toBeTruthy,""GameConfigurationComponent"",it,""should create"",declarations,fixture,expect,component,configureTestingModule,ComponentFixture,componentInstance,describe,createComponent,compileComponents";8,0;27,0;(),{},[],function=>,let,:,=,.;21,0;20,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\game-configuration\game-configuration.component.spec.ts;0
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\app\game-configuration\game-configuration.component.ts;110,0;22,312;4,143;104,32;1296685,891;1910,0;72038,105;91,0;12429,888;75,0;978,0;"['JIGSAW', 'ANTI-JIGSAW', 'JIGSAW2'],startNewGame,""puzzleAlgorithmType"",controls,instance,zoomManagerService,FormGroup,""layerOR4"",""toBack"",""['JIGSAW2']"",""imageGallery"",newA,""changePuzzleOrdering"",""imageLoader"",serviceToSkip,algorithmsConfig,""layerOR5"",sanitizer,""layerAND4"",serviceToSkip4,serviceToSkip3,serviceToSkip2,algorithm,setPuzzleAreaOnBoardService,imageSizeManagerService,""zoomValue"",constructor,""showPositionOnBoard"",""rotate"",""puzzleNavigation"",""multiplePuzzleSelect"",""moveableOnPuzzleBoard"",""reset"",null,""mainPage"",""puzzleDrawer"",layerOR7,layerOR4,""randomAngleRotation"",""['JIGSAW', 'JIGSAW2']"",configurationFormGroup,layerOR5,getAlgorithms,""zoom"",""mainNavigation"",GameConfigurationComponent,getAvailableAlgorithms,disableControlsService,Number,""layerOR7"",""zoomCoordinates"",""layerAND2"",""preview"",""layerAND6"",manipulationHandlerService,""boarderPicture"",""['ANTI-JIGSAW']"",resizeHandlerService,value,PuzzleManagerService,layerAND3,""None"",AlgorithmMap,layerAND2,""true"",layerAND4,layerAND6,FormControl,""returnItem"",""toFront"",manageGraphicsService,""['JIGSAW']"",gameConfiguration,""layerAND3"",startGame";16,0;932,0;&&,||,new,(),!==,{},[],const,var,this,.,:,if,class,=,return;94,0;493,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\game-configuration\game-configuration.component.ts;12
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\app\material\material.module.ts;8,0;23,529;0,39;7,716;9021,147;186,0;501,175;78,0;1169,085;67,0;94,0;"MatToolbarModule,MatFormFieldModule,""['JIGSAW', 'ANTI-JIGSAW', 'JIGSAW2']"",""puzzleAlgorithmType"",MatSlideToggleModule,MatPaginatorModule,""layerOR4"",""toBack"",MatInputModule,MatExpansionModule,MatDatepickerModule,MatSnackBarModule,""imageGallery"",MatMenuModule,MatGridListModule,""changePuzzleOrdering"",MatTableModule,""imageLoader"",""layerOR5"",""layerAND4"",MatCardModule,MatSelectModule,""zoomValue"",MatIconModule,""showPositionOnBoard"",MatSidenavModule,""rotate"",MatChipsModule,""puzzleNavigation"",""multiplePuzzleSelect"",""moveableOnPuzzleBoard"",""reset"",MatBottomSheetModule,""mainPage"",""puzzleDrawer"",layerOR7,layerOR4,""randomAngleRotation"",layerOR5,""zoom"",""mainNavigation"",MatCheckboxModule,""layerOR7"",""zoomCoordinates"",""layerAND2"",""preview"",""layerAND6"",MatTabsModule,MatButtonModule,""boarderPicture"",CdkTableModule,MaterialComponents,MatListModule,MatStepperModule,layerAND3,layerAND2,MaterialModule,MatSliderModule,""true"",layerAND4,MatBadgeModule,layerAND6,""returnItem"",""toFront"",""layerAND3"",MatNativeDateModule,MatCarouselModule";11,0;92,0;&&,||,[],{},const,:,,,=,if,class,.;66,0;34,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\material\material.module.ts;1
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\app\mockups\gallery.mock.ts;8,0;8,247;0,774;12,856;29868,703;357,0;1659,372;91,0;2323,283;80,0;187,0;"assets/puzzleImages/woodenVehicles/vehicles.png,""['JIGSAW', 'ANTI-JIGSAW', 'JIGSAW2']"",""puzzleAlgorithmType"",""assets/puzzleImages/woodenAnimals/crocodile.png"",""Train"",""Real animals"",""905 x 509"",""assets/puzzleImages/woodenVehicles/train.png"",""layerOR4"",""toBack"",DecoratorFileCopy,""imageGallery"",""Wooden vehicles"",""changePuzzleOrdering"",""Wooden animals"",""Metal animals"",""Dragonfly"",""imageLoader"",GalleryMock,""Spider in light"",""layerOR5"",""assets/puzzleImages/metalAnimals/spider.bmp"",""layerAND4"",""Vehicle trio"",images,""Tank"",""zoomValue"",""showPositionOnBoard"",""assets/puzzleImages/woodenAnimals/swan.png"",""rotate"",""puzzleNavigation"",""multiplePuzzleSelect"",quality,""moveableOnPuzzleBoard"",""Animal trio"",""reset"",""mainPage"",""puzzleDrawer"",name,layerOR7,layerOR4,""randomAngleRotation"",layerOR5,""zoom"",""mainNavigation"",""Plane"",""Spider in shadow"",""Crocodile"",""assets/puzzleImages/woodenVehicles/plane.png"",TemplateImage,title,""assets/puzzleImages/woodenVehicles/tank.png"",""layerOR7"",""zoomCoordinates"",TemplateCategory,""layerAND2"",""preview"",""assets/puzzleImages/realAnimals/hamster.bmp"",""layerAND6"",""assets/puzzleImages/woodenAnimals/mantis.png"",""boarderPicture"",""903 x 508"",""Lion"",""Swan"",src,""assets/puzzleImages/metalAnimals/spider2.png"",layerAND3,""assets/puzzleImages/metalAnimals/dragonfly.png"",layerAND2,""Mantis"",""true"",layerAND4,""Hamster"",ImagesToPuzzleMock,layerAND6,""returnItem"",""toFront"",""assets/puzzleImages/woodenAnimals/lion.png"",""layerAND3"",""assets/puzzleImages/woodenAnimals/animals3.png""";11,0;170,0;&&,||,{},[],:,let,,,if,class,=,.;120,0;97,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\mockups\gallery.mock.ts;1
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\app\mockups\puzzle.mock.ts;8,0;23,529;0,242;7,927;5755,436;128,0;319,746;51,0;726,07;41,0;65,0;"['JIGSAW', 'ANTI-JIGSAW', 'JIGSAW2'],""puzzleAlgorithmType"",""layerOR4"",PuzzleMock,""toBack"",DecoratorFileCopy,""imageGallery"",""changePuzzleOrdering"",""layerOR7"",""zoomCoordinates"",""layerAND2"",""imageLoader"",""preview"",""layerOR5"",""layerAND4"",""layerAND6"",""boarderPicture"",""zoomValue"",""showPositionOnBoard"",layerAND3,layerAND2,""rotate"",""puzzleNavigation"",""true"",""multiplePuzzleSelect"",layerAND4,layerAND6,""moveableOnPuzzleBoard"",Puzzle,""reset"",""mainPage"",""returnItem"",""toFront"",""puzzleDrawer"",""layerAND3"",layerOR7,layerOR4,""randomAngleRotation"",layerOR5,""zoom"",""mainNavigation""";10,0;63,0;&&,||,{},[],:,let,if,class,=,.;8,0;34,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\mockups\puzzle.mock.ts;1
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\app\mockups\routing-all.mock.ts;45,0;19,737;1,864;40,741;227766,536;849,0;12653,696;96,0;5590,633;81,0;440,0;"Zoom,""['JIGSAW', 'ANTI-JIGSAW', 'JIGSAW2']"",""puzzleAlgorithmType"",RoutingModel,""componentRef"",""layerOR4"",""toBack"",galleryConfig,""imageGallery"",zoomConfig,ZoomManagementBottomSheetComponent,newA,""changePuzzleOrdering"",""imageLoader"",""layerOR5"",""layerAND4"",""Preview"",PuzzleChooserComponent,TemplatePreviewComponent,ZoomManagementComponent,""zoomValue"",""config"",""showPositionOnBoard"",""rotate"",""bottomSheetComponent"",""puzzleNavigation"",push,""multiplePuzzleSelect"",""moveableOnPuzzleBoard"",""reset"",null,""mainPage"",""selectPuzzles"",""puzzleDrawer"",layerOR7,""randomAngleRotation"",layerOR4,""/puzzle/zoom"",layerOR5,""zoom"",layerOR8,""mainNavigation"",PuzzleChooserBottomSheetComponent,""/puzzle/gallery"",TemplatePreviewBottomSheetComponent,GameConfigurationComponent,""Load image"",""loadImage"",""Config"",""layerOR7"",""zoomCoordinates"",""name"",""componentPathInModule"",""layerAND2"",""preview"",""/puzzle/loadImage"",""layerAND6"",""boarderPicture"",GalleryBottomSheetComponent,""Gallery"",RoutingModelDataAll,""path"",""/puzzle/config"",InsertTemplateImageBottomSheetComponent,InsertTemplateImageComponent,""gallery"",layerAND3,layerAND2,""true"",layerAND4,layerAND7,layerAND6,""Play"",""layerOR8"",""returnItem"",""toFront"",""/puzzle/selectPuzzles"",""layerAND3"",""/puzzle/preview"",""layerAND7"",GalleryComponent";15,0;409,0;&&,||,!==,(),{},[],var,,,.,else,:,let,!=,if,=;65,0;228,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\mockups\routing-all.mock.ts;7
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\app\mockups\routing.mock.ts;44,0;21,359;1,627;42,106;205499,828;772,0;11416,657;80,0;4880,528;66,0;397,0;"['JIGSAW', 'ANTI-JIGSAW', 'JIGSAW2'],""puzzleAlgorithmType"",RoutingModel,""componentRef"",""layerOR4"",""toBack"",""imageGallery"",RoutingModelMock,newA,""changePuzzleOrdering"",""imageLoader"",""layerOR5"",""layerAND4"",""Preview"",PuzzleChooserComponent,TemplatePreviewComponent,""zoomValue"",""config"",""showPositionOnBoard"",""rotate"",""bottomSheetComponent"",""puzzleNavigation"",getRoutingModelData,""multiplePuzzleSelect"",""moveableOnPuzzleBoard"",""reset"",RoutingModelData,null,""mainPage"",""selectPuzzles"",""puzzleDrawer"",layerOR7,layerOR4,""randomAngleRotation"",layerOR5,""zoom"",layerOR8,""mainNavigation"",PuzzleChooserBottomSheetComponent,TemplatePreviewBottomSheetComponent,GameConfigurationComponent,""Config"",""layerOR7"",""zoomCoordinates"",""name"",""componentPathInModule"",""layerAND2"",""preview"",""layerAND6"",""boarderPicture"",""path"",""/puzzle/config"",layerAND3,layerAND2,""true"",layerAND4,layerAND7,layerAND6,""Play"",""layerOR8"",""returnItem"",""toFront"",""/puzzle/selectPuzzles"",""layerAND3"",""/puzzle/preview"",""layerAND7""";14,0;375,0;&&,||,{},[],static,var,,,.,:,let,if,=,class,return;57,0;206,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\mockups\routing.mock.ts;7
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\app\models\algorithmMap.ts;8,0;24,242;0,276;5,027;4160,738;139,0;231,152;62,0;827,633;55,0;79,0;"['JIGSAW', 'ANTI-JIGSAW', 'JIGSAW2'],instance,""puzzleAlgorithmType"",""layerOR4"",""toBack"",DecoratorFileCopy,""imageGallery"",""changePuzzleOrdering"",""imageLoader"",divideToPuzzle,""layerOR5"",""layerAND4"",sourceCanvas,radius,boardCanvasWidth,targetCanvas,""zoomValue"",Canvas,""showPositionOnBoard"",""rotate"",""puzzleNavigation"",""multiplePuzzleSelect"",""moveableOnPuzzleBoard"",""reset"",""mainPage"",fabric,name,""puzzleDrawer"",layerOR7,layerOR4,""randomAngleRotation"",layerOR5,""zoom"",""mainNavigation"",photoCanvasHeight,PuzzleAlgorithm,boardCanvasHeight,""layerOR7"",""zoomCoordinates"",""layerAND2"",""preview"",""layerAND6"",""boarderPicture"",photoCanvasWidth,AlgorithmMap,layerAND3,layerAND2,""true"",layerAND4,layerAND6,randomAngle,""returnItem"",""toFront"",""layerAND3"",HTMLCanvasElement";7,0;60,0;&&,||,{},:,if,class,.;14,0;33,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\models\algorithmMap.ts;1
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\app\models\defaultTemplates.ts;8,0;24,242;0,25;5,402;4053,562;131,0;225,198;53,0;750,358;46,0;71,0;"['JIGSAW', 'ANTI-JIGSAW', 'JIGSAW2'],""puzzleAlgorithmType"",""layerOR4"",""toBack"",DecoratorFileCopy,TemplateImage,title,""imageGallery"",""changePuzzleOrdering"",TemplateCategory,""layerOR7"",""zoomCoordinates"",""layerAND2"",""imageLoader"",""preview"",""layerOR5"",""layerAND4"",""layerAND6"",""boarderPicture"",images,src,""zoomValue"",""showPositionOnBoard"",layerAND3,layerAND2,""rotate"",""puzzleNavigation"",""true"",""multiplePuzzleSelect"",layerAND4,quality,layerAND6,""moveableOnPuzzleBoard"",""reset"",""mainPage"",""returnItem"",""toFront"",name,""puzzleDrawer"",""layerAND3"",layerOR7,layerOR4,""randomAngleRotation"",layerOR5,""zoom"",""mainNavigation""";7,0;60,0;&&,||,{},:,if,class,.;15,0;33,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\models\defaultTemplates.ts;1
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\app\models\extendedPuzzle.ts;8,0;24,242;0,256;5,323;4092,902;133,0;227,383;55,0;768,921;48,0;73,0;"dragPointer,""['JIGSAW', 'ANTI-JIGSAW', 'JIGSAW2']"",""puzzleAlgorithmType"",""layerOR4"",""toBack"",DecoratorFileCopy,Image,""imageGallery"",""changePuzzleOrdering"",""layerOR7"",""zoomCoordinates"",""layerAND2"",""imageLoader"",""preview"",""layerOR5"",""layerAND4"",""layerAND6"",""boarderPicture"",ExtendedPuzzle,puzzleData,previousCanvasHeight,""zoomValue"",previousCanvasWidth,""showPositionOnBoard"",Point,layerAND3,layerAND2,""rotate"",""puzzleNavigation"",""true"",""multiplePuzzleSelect"",layerAND4,layerAND6,""moveableOnPuzzleBoard"",Puzzle,""reset"",""mainPage"",""returnItem"",""toFront"",fabric,""puzzleDrawer"",""layerAND3"",layerOR7,layerOR4,""randomAngleRotation"",layerOR5,""zoom"",""mainNavigation""";7,0;60,0;&&,||,{},:,if,class,.;15,0;33,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\models\extendedPuzzle.ts;1
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\app\models\point.ts;8,0;24,242;0,236;5,5;3890,994;126,0;216,166;49,0;707,453;42,0;66,0;"['JIGSAW', 'ANTI-JIGSAW', 'JIGSAW2'],""puzzleAlgorithmType"",""layerOR4"",""toBack"",DecoratorFileCopy,""imageGallery"",""changePuzzleOrdering"",""layerOR7"",""zoomCoordinates"",""layerAND2"",""imageLoader"",""preview"",""layerOR5"",""layerAND4"",""layerAND6"",""boarderPicture"",""zoomValue"",""showPositionOnBoard"",Point,layerAND3,layerAND2,""rotate"",""puzzleNavigation"",""true"",""multiplePuzzleSelect"",layerAND4,layerAND6,""moveableOnPuzzleBoard"",""reset"",""mainPage"",""returnItem"",""toFront"",""puzzleDrawer"",x,""layerAND3"",layerOR7,y,layerOR4,""randomAngleRotation"",layerOR5,""zoom"",""mainNavigation""";7,0;60,0;&&,||,{},:,if,class,.;10,0;33,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\models\point.ts;1
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\app\models\polygon.ts;8,0;24,242;0,259;5,286;4113,267;134,0;228,515;56,0;778,186;49,0;74,0;"['JIGSAW', 'ANTI-JIGSAW', 'JIGSAW2'],""puzzleAlgorithmType"",""layerOR4"",""toBack"",DecoratorFileCopy,none,""imageGallery"",points,""changePuzzleOrdering"",""imageLoader"",ImageData,""layerOR5"",""layerAND4"",Polygon,connections,""zoomValue"",""showPositionOnBoard"",fill,""rotate"",""puzzleNavigation"",""multiplePuzzleSelect"",""moveableOnPuzzleBoard"",""reset"",innerCircles,""mainPage"",""puzzleDrawer"",layerOR7,layerOR4,""randomAngleRotation"",layerOR5,""zoom"",""mainNavigation"",""layerOR7"",""zoomCoordinates"",""layerAND2"",""preview"",""layerAND6"",""boarderPicture"",Connection,Point,layerAND3,layerAND2,""true"",layerAND4,hole,layerAND6,""returnItem"",""toFront"",""layerAND3""";7,0;60,0;&&,||,{},:,if,class,.;19,0;33,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\models\polygon.ts;1
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\app\models\routingModel.ts;8,0;24,242;0,245;5,367;3946,414;129,0;219,245;52,0;735,357;45,0;69,0;"['JIGSAW', 'ANTI-JIGSAW', 'JIGSAW2'],""puzzleAlgorithmType"",RoutingModel,componentPathInModule,""layerOR4"",""toBack"",DecoratorFileCopy,""imageGallery"",path,""changePuzzleOrdering"",""layerOR7"",""zoomCoordinates"",""layerAND2"",""imageLoader"",""preview"",""layerOR5"",""layerAND4"",""layerAND6"",""boarderPicture"",""zoomValue"",bottomSheetComponent,""showPositionOnBoard"",componentRef,layerAND3,layerAND2,""rotate"",""puzzleNavigation"",""true"",""multiplePuzzleSelect"",layerAND4,layerAND6,""moveableOnPuzzleBoard"",""reset"",""mainPage"",""returnItem"",""toFront"",""puzzleDrawer"",name,""layerAND3"",layerOR7,layerOR4,""randomAngleRotation"",layerOR5,""zoom"",""mainNavigation""";7,0;60,0;&&,||,{},:,if,class,.;13,0;33,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\models\routingModel.ts;1
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\app\models\zoomManagementInterface.ts;8,0;24,242;0,239;5,453;3908,895;127,0;217,161;50,0;716,77;43,0;67,0;"['JIGSAW', 'ANTI-JIGSAW', 'JIGSAW2'],""puzzleAlgorithmType"",""layerOR4"",setCenterXAndY,ZoomManagementInterface,""toBack"",DecoratorFileCopy,""imageGallery"",""changePuzzleOrdering"",""layerOR7"",""zoomCoordinates"",""layerAND2"",""imageLoader"",""preview"",""layerOR5"",""layerAND4"",""layerAND6"",""boarderPicture"",""zoomValue"",""showPositionOnBoard"",layerAND3,layerAND2,""rotate"",""puzzleNavigation"",""true"",""multiplePuzzleSelect"",layerAND4,layerAND6,""moveableOnPuzzleBoard"",""reset"",""mainPage"",""returnItem"",""toFront"",""puzzleDrawer"",x,""layerAND3"",layerOR7,y,layerOR4,""randomAngleRotation"",layerOR5,""zoom"",""mainNavigation""";7,0;60,0;&&,||,{},:,if,class,.;9,0;33,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\models\zoomManagementInterface.ts;1
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\app\pages\app-component\app.component.spec.ts;6,0;18,75;0,195;7,839;4588,875;110,0;254,938;40,0;585,412;31,0;54,0;"TestBed,beforeEach,detectChanges,toBeTruthy,toEqual,""puzzleToPlay"",title,toContain,should have as title 'puzzleToPlay',"".content span"",RouterTestingModule,""should create the app"",compiled,configureTestingModule,createComponent,compileComponents,""puzzleToPlay app is running!"",app,""AppComponent"",imports,querySelector,textContent,it,declarations,fixture,expect,""should render title"",AppComponent,componentInstance,describe,nativeElement";9,0;56,0;``,(),{},[],const,function=>,:,=,.;32,0;32,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\pages\app-component\app.component.spec.ts;0
